Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-05,146.63,148.44,146.58,146.64,3390363.0,0.0,1.0,134.10627423292513,135.76168142355183,134.06054475252108,134.11542012900594,3390363.0
2017-04-04,146.5,146.9,146.05,146.34,3124200.0,0.0,1.0,133.9873775838746,134.35321342710702,133.57581226023814,133.84104324658162,3124200.0
2017-04-03,146.94,147.2005,146.09,146.62,3775283.0,0.0,1.0,134.38979701143026,134.6280476043354,133.61239584456138,134.09712833684432,3775283.0
2017-03-31,146.87,147.18,146.65,146.83,3248666.0,0.0,1.0,134.3257757388646,134.60929851736972,134.12456602508675,134.28919215454135,3248666.0
2017-03-30,146.72,147.38,146.43,146.95,2450781.0,0.0,1.0,134.18858729765242,134.79221643898592,133.92335631130894,134.39894290751107,2450781.0
2017-03-29,146.37,147.42,145.96,147.04,3729973.0,0.0,1.0,133.86848093482408,134.82880002330916,133.49349919551082,134.48125597223836,3729973.0
2017-03-28,147.29,147.35,145.94,147.2,4635519.0,0.0,1.0,134.70990337425863,134.7647787507435,133.4752074033492,134.6275903095313,4635519.0
2017-03-27,147.07,147.68,146.26,146.87,2943006.0,0.0,1.0,134.5086936604808,135.06659332141024,133.76787607793514,134.3257757388646,2943006.0
2017-03-24,147.85,150.15,147.01,147.71,4735350.0,0.0,1.0,135.222073554784,137.32562965337044,134.45381828399593,135.09403100965267,4735350.0
2017-03-23,147.28,148.41,147.03,147.99,3219352.0,0.0,1.0,134.70075747817782,135.7342437353094,134.47211007615755,135.35011609991537,3219352.0
2017-03-22,146.73,147.93,146.06,147.36,3169038.0,0.0,1.0,134.19773319373323,135.2952407234305,133.58495815631895,134.77392464682433,3169038.0
2017-03-21,148.33,148.7,146.26,146.61,4530019.0,0.0,1.0,135.66107656666293,135.99947472165292,133.76787607793514,134.08798244076354,4530019.0
2017-03-20,149.38,149.59,147.7,147.8,5906058.0,0.0,1.0,136.62139565514804,136.81345947284507,135.08488511357186,135.17634407437998,5906058.0
2017-03-17,149.4,149.99,148.13,149.6,9001961.0,0.0,1.0,136.63968744730965,137.17929531607749,135.4781586450467,136.82260536892588,9001961.0
2017-03-16,148.4,149.19,148.01,148.73,3544464.0,0.0,1.0,135.7250978392286,136.44762362961262,135.368407892077,136.02691240989535,3544464.0
2017-03-15,147.35,148.38,146.76,147.95,3670513.0,0.0,1.0,134.7647787507435,135.70680604706698,134.22517088197566,135.31353251559213,3670513.0
2017-03-14,147.27,147.59,146.46,147.16,3272706.0,0.0,1.0,134.691611582097,134.98428025668295,133.95079399955137,134.5910067252081,3272706.0
2017-03-13,147.33,147.67,146.5,147.43,2933276.0,0.0,1.0,134.7464869585819,135.05744742532943,133.9873775838746,134.83794591939,2933276.0
2017-03-10,147.24,147.46,146.45,146.85,3122443.0,0.0,1.0,134.66417389385458,134.86538360763242,133.94164810347053,134.30748394670297,3122443.0
2017-03-09,147.08,147.16,146.53,146.62,3594694.0,0.0,1.0,134.51783955656163,134.5910067252081,134.01481527211703,134.09712833684432,3594694.0
2017-03-08,146.22,147.12,145.92,146.92,3614479.0,0.0,1.0,133.7312924936119,134.55442314088486,133.45691561118758,134.37150521926864,3614479.0
2017-03-07,146.33,146.95,145.83,146.02,3995889.0,0.89,1.0,133.83189735050084,134.39894290751107,133.3746025464603,133.5483745719957,3995889.0
2017-03-06,147.13,147.51,146.58,147.13,3998026.0,0.0,1.0,133.74836533100353,134.09380391474429,133.24838843348397,133.74836533100353,3998026.0
2017-03-03,148.12,148.26,146.82,147.81,3413398.0,0.0,1.0,134.64832374653872,134.77559059318006,133.4665601705834,134.36651858611862,3413398.0
2017-03-02,147.08,148.23,146.3886,147.95,4053352.0,0.0,1.0,133.70291288577448,134.74831912604262,133.07439647314715,134.49378543275995,4053352.0
2017-03-01,146.72,147.6999,145.891,146.68,6213540.0,0.0,1.0,133.3756552801253,134.26643230172425,132.62205373822763,133.3392933239421,6213540.0
2017-02-28,144.98,145.63,144.465,144.91,4211949.0,0.0,1.0,131.79391018615433,132.384791974132,131.32575000029513,131.73027676283368,4211949.0
2017-02-27,145.87,146.01,144.8,145.3,4388414.0,0.0,1.0,132.60296371123147,132.73023055787277,131.6302813833298,132.0848058356203,4388414.0
2017-02-24,144.65,146.0799,144.65,145.95,3516680.0,0.0,1.0,131.49392404764262,132.793773076303,131.49392404764262,132.67568762359792,3516680.0
2017-02-23,146.11,146.33,144.51,144.71,4184046.0,0.0,1.0,132.8211354483309,133.02112620733874,131.3666572010013,131.5484669819175,4184046.0
2017-02-22,145.05,145.47,143.97,145.25,5037762.0,0.0,1.0,131.85754360947504,132.23934414939905,130.87577079252753,132.03935339039123,5037762.0
2017-02-21,145.6,145.65,143.25,145.02,9274668.0,0.0,1.0,132.35752050699458,132.40297295222365,130.2212555812292,131.8302721423376,9274668.0
2017-02-17,141.36,143.12,141.0,143.0,5105647.0,0.0,1.0,128.50315315157113,130.1030792236337,128.17589554592195,129.99399335508397,5105647.0
2017-02-16,142.39,142.985,140.9,141.54,4295811.0,0.0,1.0,129.43947352328954,129.98035762151525,128.08499065546386,128.66678195439567,4295811.0
2017-02-15,141.27,142.66,140.95,142.19,4343541.0,0.0,1.0,128.42133875015884,129.68491672752643,128.1304431006929,129.25766374237335,4343541.0
2017-02-14,139.95,141.365,139.34,141.36,4775167.0,0.0,1.0,127.22139419611189,128.507698396094,126.66687436431748,128.50315315157113,4775167.0
2017-02-13,140.48,140.65,139.05,139.87,2753068.0,0.0,1.0,127.70319011553981,127.8577284293186,126.403250181989,127.14867028374542,2753068.0
2017-02-10,138.6,140.57,138.245,139.85,3296963.0,0.0,1.0,125.99417817492753,127.78500451695211,125.67146581380128,127.13048930565378,3296963.0
2017-02-09,137.78,139.15,137.41,138.71,2931873.0,0.0,1.0,125.2487580731711,126.49415507244709,124.91240997847613,126.09417355443145,2931873.0
2017-02-08,136.89,137.91,136.82,137.88,2882742.0,0.0,1.0,124.439704548094,125.36693443076663,124.37607112477333,125.33966296362921,2882742.0
2017-02-07,137.16,137.7,136.33,136.65,3239029.0,0.0,1.0,124.68514775233088,125.17603416080462,123.93063716152867,124.22153281099457,3239029.0
2017-02-06,137.43,137.9,136.45,136.49,3863165.0,0.0,1.0,124.93059095656776,125.35784394172083,124.03972303007836,124.07608498626162,3863165.0
2017-02-03,137.26,138.47,136.97,137.98,2653721.0,0.0,1.0,124.77605264278898,125.876001817332,124.5124284604605,125.4305678540873,2653721.0
2017-02-02,137.47,137.55,136.56,136.95,2197649.0,0.0,1.0,124.966952912751,125.03967682511748,124.13971840958229,124.49424748236886,2197649.0
2017-02-01,137.66,137.96,136.53,137.44,2968601.0,0.0,1.0,125.13967220462139,125.4123868759957,124.11244694244485,124.93968144561356,2968601.0
2017-01-31,137.63,138.615,136.85,137.58,3226774.0,0.0,1.0,125.11240073748395,126.00781390849626,124.40334259191077,125.06694829225492,3226774.0
2017-01-30,137.99,138.49,136.86,138.47,2704899.0,0.0,1.0,125.43965834313313,125.89418279542363,124.41243308095659,125.876001817332,2704899.0
2017-01-27,138.8,138.83,137.7,138.33,3149024.0,0.0,1.0,126.17598795584375,126.20325942298118,125.17603416080462,125.74873497069068,3149024.0
2017-01-26,138.01,139.18,137.71,138.46,2931491.0,0.0,1.0,125.45783932122472,126.52142653958452,125.18512464985045,125.86691132828619,2931491.0
2017-01-25,138.45,139.37,137.43,137.48,3631714.0,0.0,1.0,125.85782083924038,126.69414583145492,124.93059095656776,124.9760434017968,3631714.0
2017-01-24,137.88,138.38,137.3,138.06,4055080.0,0.0,1.0,125.33966296362921,125.79418741591971,124.81241459897224,125.50329176645378,4055080.0
2017-01-23,135.31,138.27,135.0,138.07,7055951.0,0.0,1.0,123.00340727885602,125.69419203641581,122.72160211843591,125.51238225549959,7055951.0
2017-01-20,135.26,136.0,134.6,135.6,4853702.0,0.0,1.0,122.95795483362696,123.63065102301691,122.3579825566035,123.2670314611845,4853702.0
2017-01-19,136.0,136.78,134.93,135.39,5078666.0,0.0,1.0,123.63065102301691,124.3397091685901,122.65796869511524,123.07613119122249,5078666.0
2017-01-18,135.9,136.295,134.92,136.16,3869678.0,0.0,1.0,123.53974613255882,123.8988204498683,122.64887820606941,123.77609884774988,3869678.0
2017-01-17,135.09,136.48,134.76,135.93,3976936.0,0.0,1.0,122.8034165198482,124.06699449721579,122.50343038133646,123.56701759969626,3976936.0
2017-01-13,134.92,135.75,134.76,135.04,3117703.0,0.0,1.0,122.64887820606941,123.40338879687167,122.50343038133646,122.75796407461914,3117703.0
2017-01-12,135.51,135.53,133.94,135.07,3600181.0,0.0,1.0,123.18521705977221,123.20339803786385,121.75801027958003,122.78523554175658,3600181.0
2017-01-11,136.1,136.385,134.74,135.7,4643728.0,0.0,1.0,123.72155591347502,123.9806348512806,122.48524940324485,123.3579363516426,4643728.0
2017-01-10,134.0,136.38,133.77,136.1,5928339.0,0.0,1.0,121.8125532138549,123.9760896067577,121.60347196580128,123.72155591347502,5928339.0
2017-01-09,133.22,134.76,133.14,134.31,4310227.0,0.0,1.0,121.10349506828172,122.50343038133646,121.03077115591522,122.09435837427502,4310227.0
2017-01-06,133.97,134.33,133.05,133.53,3827482.0,0.0,1.0,121.78528174671747,122.11253935236664,120.94895675450296,121.38530022870184,3827482.0
2017-01-05,134.98,135.46,133.7801,133.9,3821073.0,0.0,1.0,122.70342114034428,123.13976461454318,121.61265335973755,121.7216483233968,3821073.0
2017-01-04,134.34,135.94,134.21,135.5,4055284.0,0.0,1.0,122.12162984141244,123.57610808874205,122.00345348381693,123.17612657072641,4055284.0
2017-01-03,135.1,135.51,133.589,134.31,5300410.0,0.0,1.0,122.812507008894,123.18521705977221,121.43893411407211,122.09435837427502,5300410.0
2016-12-30,135.64,135.82,133.83,134.08,4149140.0,0.0,1.0,123.30339341736774,123.46702222019233,121.65801490007614,121.8852771262214,4149140.0
2016-12-29,135.02,135.8499,134.63,135.1,2777885.0,0.0,1.0,122.73978309652753,123.4942027824393,122.38525402374093,122.812507008894,2777885.0
2016-12-28,135.57,135.86,134.66,135.07,3369386.0,0.0,1.0,123.23975999404708,123.50338417637559,122.41252549087837,122.78523554175658,3369386.0
2016-12-27,134.76,135.72,134.71,135.26,2254748.0,0.0,1.0,122.50343038133646,123.37611732973423,122.45797793610743,122.95795483362696,2254748.0
2016-12-23,135.65,135.99,134.79,135.05,2337685.0,0.0,1.0,123.31248390641358,123.62156053397112,122.5307018484739,122.76705456366497,2337685.0
2016-12-22,136.25,137.0,135.18,135.43,4094496.0,0.0,1.0,123.85791324916217,124.53969992759792,122.8852309212605,123.11249314740574,4094496.0
2016-12-21,136.93,137.24,136.56,136.83,2705503.0,0.0,1.0,124.47606650427726,124.75787166469738,124.13971840958229,124.38516161381916,2705503.0
2016-12-20,135.65,137.24,135.43,137.11,4301529.0,0.0,1.0,123.31248390641358,124.75787166469738,123.11249314740574,124.63969530710185,4301529.0
2016-12-19,135.06,136.5,134.79,135.44,3463103.0,0.0,1.0,122.77614505271077,124.08517547530742,122.5307018484739,123.12158363645155,3463103.0
2016-12-16,136.11,136.61,135.05,135.11,9429194.0,0.0,1.0,123.73064640252083,124.18517085481135,122.76705456366497,122.82159749793983,9429194.0
2016-12-15,136.51,137.325,135.77,135.84,5839829.0,0.0,1.0,124.09426596435323,124.83514082158673,123.42156977496329,123.48520319828395,5839829.0
2016-12-14,136.05,136.88,135.75,135.98,7033396.0,0.0,1.0,123.67610346824597,124.4306140590482,123.40338879687167,123.61247004492529,7033396.0
2016-12-13,134.55,136.89,134.55,136.54,6886268.0,0.0,1.0,122.31253011137447,124.439704548094,122.31253011137447,124.12153743149065,6886268.0
2016-12-12,133.13,134.66,133.13,134.58,6276056.0,0.0,1.0,121.02168066686943,122.41252549087837,121.02168066686943,122.3398015785119,6276056.0
2016-12-09,132.51,133.4,131.1,133.39,5174577.0,0.0,1.0,120.45807034602919,121.2671238711063,119.17631139056998,121.25803338206047,5174577.0
2016-12-08,132.21,133.13,131.58,132.53,4975219.0,0.0,1.0,120.18535567465491,121.02168066686943,119.61265486476887,120.47625132412082,4975219.0
2016-12-07,128.75,133.06,128.75,132.46,6987286.0,0.0,1.0,117.04004646480462,120.95804724354876,117.04004646480462,120.41261790080016,6987286.0
2016-12-06,130.13,130.14,128.6775,128.74,4292631.0,0.0,1.0,118.2945339531264,118.30362444217221,116.97414041922251,117.03095597575881,4292631.0
2016-12-05,130.32,130.46,129.56,129.68,4065425.0,0.0,1.0,118.4672532449968,118.59452009163815,117.77637607751524,117.88546194606496,4065425.0
2016-12-02,129.04,130.615,128.91,129.87,3738323.0,0.0,1.0,117.3036706471331,118.7354226718482,117.18549428953757,118.05818123793534,3738323.0
2016-12-01,129.34,130.35,129.0,129.47,5398644.0,0.0,1.0,117.57638531850742,118.49452471213422,117.26730869094987,117.69456167610294,5398644.0
2016-11-30,129.34,130.32,128.81,129.4,6972912.0,0.0,1.0,117.57638531850742,118.4672532449968,117.09458939907948,117.63092825278228,6972912.0
2016-11-29,130.35,130.78,129.25,129.62,4127022.0,0.69,1.0,118.49452471213422,118.88541574110405,117.49457091709512,117.8309190117901,4127022.0
2016-11-28,131.25,131.65,130.17,130.64,4858978.0,0.0,1.0,118.68090031691698,119.0425944893114,117.70432605145204,118.12931670401548,4858978.0
2016-11-25,131.86,132.135,131.07,131.57,2545977.0,0.0,1.0,119.23248392981847,119.4811486733396,118.51813793933948,118.9702556548325,2545977.0
2016-11-23,131.36,131.99,130.86,131.21,3610150.0,0.0,1.0,118.78036621432545,119.35003453584665,118.32824849883244,118.64473089967754,3610150.0
2016-11-22,128.38,131.3,128.38,130.98,5533566.0,0.0,1.0,116.08574462998705,118.72611208846628,116.08574462998705,118.43675675055074,5533566.0
2016-11-21,128.28,128.9,127.41,128.22,4072116.0,0.0,1.0,115.99532108688845,116.5559470540998,115.20863626193061,115.94106696102929,4072116.0
2016-11-18,128.93,129.36,127.72,128.33,4428888.0,0.0,1.0,116.58307411702938,116.97189535235339,115.48894924553628,116.04053285843777,4428888.0
2016-11-17,125.87,129.14,125.7,128.93,6801084.0,0.0,1.0,113.81611369821212,116.77296355753643,113.66239367494448,116.58307411702938,6801084.0
2016-11-16,123.6,125.7,123.28,125.33,9778412.0,0.0,1.0,111.7634992698738,113.66239367494448,111.47414393195828,113.32782656547965,9778412.0
2016-11-15,127.07,127.67,122.92,124.4,13445388.0,0.0,1.0,114.90119621539534,115.44373747398697,111.14861917680331,112.48688761466265,13445388.0
2016-11-14,130.5,130.64,126.94,127.67,11438461.0,0.0,1.0,118.00272374367745,118.12931670401548,114.78364560936717,115.44373747398697,11438461.0
2016-11-11,129.06,130.13,128.72,129.85,5496122.0,0.0,1.0,116.70062472305756,117.66815663421261,116.39318467652231,117.41497071353652,5496122.0
2016-11-10,126.72,130.1,126.51,129.03,8736976.0,0.0,1.0,114.58471381455024,117.64102957128303,114.39482437404318,116.67349766012798,8736976.0
2016-11-09,120.95,126.26,120.32,126.02,8052506.0,0.0,1.0,109.36727537776082,114.16876551629667,108.79760705623961,113.95174901286,8052506.0
2016-11-08,123.95,125.42,123.6,124.25,6105468.0,0.0,1.0,112.07998167071892,113.4092077542684,111.7634992698738,112.35125230001474,6105468.0
2016-11-07,122.5,123.98,122.31,123.75,5510441.0,0.0,1.0,110.76884029578918,112.10710873364852,110.59703556390183,111.89913458452172,5510441.0
2016-11-04,120.54,121.9,120.06,120.91,4607562.0,0.0,1.0,108.99653885105656,110.22629903719756,108.56250584418325,109.33110596052138,4607562.0
2016-11-03,120.34,120.93,120.08,120.18,5113483.0,0.0,1.0,108.81569176485935,109.34919066914111,108.58059055280297,108.67101409590158,5113483.0
2016-11-02,119.93,121.29,119.82,120.29,4845459.0,0.0,1.0,108.44495523815507,109.67471542429608,108.3454893407466,108.77047999331005,4845459.0
2016-11-01,121.69,122.25,119.2,119.89,7492541.0,0.0,1.0,110.03640959669049,110.54278143804267,107.78486337353527,108.40878582091563,7492541.0
2016-10-31,123.35,123.5,121.62,122.01,5671525.0,0.0,1.0,111.5374404121273,111.67307572677521,109.97311311652147,110.32576493460603,5671525.0
2016-10-28,122.7,124.09,122.2065,123.58,4497717.0,0.0,1.0,110.94968738198638,112.20657463105698,110.50344719679478,111.7454145612541,4497717.0
2016-10-27,122.71,123.46,121.85,122.26,4261602.0,0.0,1.0,110.95872973629623,111.63690630953576,110.18108726564824,110.55182379235254,4261602.0
2016-10-26,122.83,123.75,122.4,122.71,5454160.0,0.0,1.0,111.06723798801457,111.89913458452172,110.67841675269058,110.95872973629623,5454160.0
2016-10-25,126.27,126.27,123.29,123.34,8731346.0,0.0,1.0,114.17780787060651,114.17780787060651,111.48318628626815,111.52839805781745,8731346.0
2016-10-24,127.23,128.14,127.23,127.78,3824719.0,0.0,1.0,115.04587388435313,115.8687281265504,115.04587388435313,115.54320337139544,3824719.0
2016-10-21,125.31,126.8,125.25,126.6,3234032.0,0.0,1.0,113.30974185685993,114.65705264902913,113.25548773100077,114.47620556283191,3234032.0
2016-10-20,125.95,127.08,125.57,126.25,3543223.0,0.0,1.0,113.88845253269099,114.91023856970521,113.5448430689163,114.1597231619868,3543223.0
2016-10-19,125.76,126.09,124.51,125.89,4095509.0,0.0,1.0,113.71664780080366,114.01504549302904,112.58635351207111,113.83419840683183,4095509.0
2016-10-18,126.15,126.25,125.15,125.74,3563302.0,0.0,1.0,114.06929961888821,114.1597231619868,113.16506418790217,113.69856309218392,3563302.0
2016-10-17,126.18,126.8,124.88,125.14,3753022.0,0.0,1.0,114.09642668181779,114.65705264902913,112.92092062153593,113.1560218335923,3753022.0
2016-10-14,126.9,127.56,126.42,126.42,4462055.0,0.0,1.0,114.74747619212773,115.3442715765785,114.31344318525443,114.31344318525443,4462055.0
2016-10-13,126.25,126.66,125.173,126.29,3655714.0,0.0,1.0,114.1597231619868,114.53045968869108,113.18586160281485,114.19589257922625,3655714.0
2016-10-12,125.85,127.16,125.71,126.69,3545888.0,0.0,1.0,113.79802898959238,114.9825774041841,113.67143602925434,114.55758675162066,3545888.0
2016-10-11,126.85,127.08,125.46,125.85,5113677.0,0.0,1.0,114.70226442057842,114.91023856970521,113.44537717150783,113.79802898959238,5113677.0
2016-10-10,128.45,128.94,127.25,127.25,4349741.0,0.0,1.0,116.14904111015606,116.59211647133924,115.06395859297284,115.06395859297284,4349741.0
2016-10-07,129.83,130.41,127.88,128.31,5500226.0,0.0,1.0,117.39688600491682,117.92134255488871,115.63362691449403,116.02244814981803,5500226.0
2016-10-06,126.87,130.45,126.43,130.19,7470705.0,0.0,1.0,114.72034912919815,117.95751197212813,114.3224855395643,117.72241076007178,7470705.0
2016-10-05,128.32,129.03,127.52,127.58,4115427.0,0.0,1.0,116.03149050412789,116.67349766012798,115.30810215933906,115.36235628519823,4115427.0
2016-10-04,128.53,129.92,127.95,128.2,4848592.0,0.0,1.0,116.22137994463496,117.47826719370553,115.69692339466306,115.92298225240955,4848592.0
2016-10-03,128.2,128.82,127.97,128.5,3652705.0,0.0,1.0,115.92298225240955,116.4836082196209,115.71500810328278,116.19425288170538,3652705.0
2016-09-30,127.87,129.24,127.63,128.68,5694499.0,0.0,1.0,115.62458456018419,116.86338710063505,115.40756805674752,116.35701525928287,5694499.0
2016-09-29,128.5,130.74,127.91,127.93,5987412.0,0.0,1.0,116.19425288170538,118.2197402471141,115.66075397742362,115.67883868604335,5987412.0
2016-09-28,127.21,128.53,127.06,128.27,5746299.0,0.0,1.0,115.02778917573339,116.22137994463496,114.89215386108549,115.9862787325786,5746299.0
2016-09-27,125.8,126.99,125.36,126.82,4433646.0,0.0,1.0,113.75281721804309,114.82885738091646,113.35495362840923,114.67513735764884,4433646.0
2016-09-26,127.1,127.23,125.35,125.45,5337799.0,0.0,1.0,114.92832327832492,115.04587388435313,113.34591127409936,113.43633481719797,5337799.0
2016-09-23,128.63,129.2,127.79,127.79,4464250.0,0.0,1.0,116.31180348773356,116.82721768339559,115.5522457257053,115.5522457257053,4464250.0
2016-09-22,128.82,129.65,128.72,128.75,4099565.0,0.0,1.0,116.4836082196209,117.23412362733933,116.39318467652231,116.42031173945189,4099565.0
2016-09-21,127.52,128.59,126.55,128.11,5367370.0,0.0,1.0,115.30810215933906,116.27563407049412,114.43099379128262,115.84160106362084,5367370.0
2016-09-20,126.86,127.33,126.33,126.83,3626428.0,0.0,1.0,114.71130677488829,115.13629742745172,114.23206199646569,114.6841797119587,3626428.0
2016-09-19,126.68,127.37,126.17,126.29,4475328.0,0.0,1.0,114.5485443973108,115.17246684469117,114.08738432750792,114.19589257922625,4475328.0
2016-09-16,127.02,127.02,125.7,126.11,6940062.0,0.0,1.0,114.85598444384604,114.85598444384604,113.66239367494448,114.03313020164876,6940062.0
2016-09-15,125.97,127.635,125.71,126.96,5110447.0,0.0,1.0,113.90653724131072,115.41208923390246,113.67143602925434,114.80173031798688,5110447.0
2016-09-14,125.61,126.945,125.565,126.26,4313902.0,0.0,1.0,113.58101248615574,114.7881667865221,113.54032189176137,114.16876551629667,4313902.0
2016-09-13,127.74,128.0,125.43,125.72,6376284.0,0.0,1.0,115.50703395415599,115.74213516621236,113.41825010857826,113.6804783835642,6376284.0
2016-09-12,126.5,128.855,126.0,128.59,7882616.0,0.0,1.0,114.38578201973331,116.51525645970541,113.9336643042403,116.27563407049412,7882616.0
2016-09-09,130.64,130.89,127.73,127.74,6315009.0,0.0,1.0,118.12931670401548,118.35537556176199,115.49799159984615,115.50703395415599,6315009.0
2016-09-08,131.55,132.94,131.12,131.26,5019625.0,0.0,1.0,118.95217094621279,120.20905819528338,118.5633497108888,118.68994267122683,5019625.0
2016-09-07,133.3,133.87,132.16,132.79,4676049.0,0.0,1.0,120.53458295043835,121.0499971461004,119.50375455911426,120.07342288063546,4676049.0
2016-09-06,134.96,135.72,133.8814,134.1,4215934.0,0.0,1.0,122.03561376587517,122.72283269342455,121.06030543001364,121.25797129522716,4215934.0
2016-09-02,134.77,135.88,134.55,135.15,3402572.0,0.0,1.0,121.86380903398782,122.8675103623823,121.66487723917089,122.20741849776252,3402572.0
2016-09-01,134.48,135.06,133.66,134.23,3851836.0,0.0,1.0,121.60158075900186,122.12603730897376,120.86010770559331,121.37552190125535,3851836.0
2016-08-31,133.89,134.68,133.6,134.12,4650586.0,0.0,1.0,121.06808185472009,121.78242784519908,120.80585357973415,121.2760560038469,4650586.0
2016-08-30,134.8,135.05,133.63,134.1,3440422.0,0.69,1.0,121.8909360969174,122.11699495466391,120.83298064266373,121.25797129522716,3440422.0
2016-08-29,134.86,135.3,134.58,135.24,3227491.0,0.0,1.0,121.32094375602298,121.71677065245373,121.06905391283979,121.6627942574859,3227491.0
2016-08-26,135.43,136.18,133.92,134.36,4193411.0,0.0,1.0,121.83371950821736,122.50842444531521,120.47531356819364,120.87114046462442,4193411.0
2016-08-25,134.73,136.16,134.37,135.43,3168609.0,0.0,1.0,121.20399490025933,122.49043231365926,120.88013653045238,121.83371950821736,3168609.0
2016-08-24,135.77,136.25,134.81,135.06,4110279.0,0.0,1.0,122.13958574636838,122.571396906111,121.27596342688312,121.5008650725824,4110279.0
2016-08-23,135.93,136.55,135.93,136.22,2959986.0,0.0,1.0,122.28352279961592,122.84127888095016,122.28352279961592,122.54440870862709,2959986.0
2016-08-22,135.6,135.85,135.02,135.34,2752526.0,0.0,1.0,121.98665262729286,122.21155427299215,121.46488080927053,121.7527549157656,2752526.0
2016-08-19,134.42,135.76,134.32,135.46,3959011.0,0.0,1.0,120.92511685959222,122.1305896805404,120.83515620131251,121.86070770570127,3959011.0
2016-08-18,136.03,136.15,134.44,134.8,4430783.0,0.0,1.0,122.37348345789563,122.4814362478313,120.94310899124817,121.26696736105515,4430783.0
2016-08-17,135.5,136.47,134.75,136.15,5222110.0,0.0,1.0,121.89669196901315,122.76931035432638,121.22198703191529,122.4814362478313,5222110.0
2016-08-16,137.65,138.65,135.66,136.23,7286139.0,0.0,1.0,123.83084612202701,124.73045270482416,122.04062902226069,122.55340477445506,7286139.0
2016-08-15,137.11,137.97,136.93,137.06,6327437.0,0.0,1.0,123.34505856731657,124.1187202285221,123.18312938241307,123.3000782381767,6327437.0
2016-08-12,136.0,137.39,135.6321,136.57,4089419.0,0.0,1.0,122.34649526041171,123.59694841049973,122.01552999860066,122.85927101260609,4089419.0
2016-08-11,136.31,137.5,135.17,137.04,4183308.0,0.0,1.0,122.62537330107884,123.69590513460744,121.59982179669008,123.28208610652075,4183308.0
2016-08-10,136.3,136.89,135.06,135.6,3438042.0,0.0,1.0,122.61637723525088,123.14714511910117,121.5008650725824,121.98665262729286,3438042.0
2016-08-09,136.27,137.09,135.34,136.11,3180435.0,0.0,1.0,122.58938903776696,123.32706643566061,121.7527549157656,122.44545198451942,3180435.0
2016-08-08,136.91,137.401,136.16,136.21,3182761.0,0.0,1.0,123.16513725075711,123.60684408291053,122.49043231365926,122.53541264279913,3182761.0
2016-08-05,137.0,137.74,136.6,136.91,3022121.0,0.0,1.0,123.24610184320886,123.91181071447876,122.88625921009,123.16513725075711,3022121.0
2016-08-04,135.79,137.2,135.46,136.05,3802914.0,0.0,1.0,122.15757787802431,123.42602315976828,121.86070770570127,122.39147558955159,3802914.0
2016-08-03,137.13,137.22,135.7,137.06,3642635.0,0.0,1.0,123.36305069897249,123.44401529142424,122.07661328557256,123.3000782381767,3642635.0
2016-08-02,138.91,139.0,136.82,137.22,3898130.0,0.0,1.0,124.96435041635141,125.04531500880316,123.08417265830538,123.44401529142424,3898130.0
2016-08-01,138.06,138.94,137.85,138.77,3157471.0,0.0,1.0,124.19968482097384,124.99133861383532,124.01076743858643,124.83840549475983,3157471.0
2016-07-29,137.46,138.72,137.44,138.24,3662531.0,0.0,1.0,123.65992087129555,124.79342516561995,123.64192873963961,124.36161400587733,3662531.0
2016-07-28,136.19,138.12,136.105,137.96,3229964.0,0.0,1.0,122.51742051114317,124.25366121594168,122.44095395160541,124.10972416269414,3229964.0
2016-07-27,137.01,137.69,135.96,136.31,3029605.0,0.0,1.0,123.25509790903683,123.8668303853389,122.31051099709984,122.62537330107884,3029605.0
2016-07-26,136.5,137.51,136.06,136.75,2575621.0,0.0,1.0,122.7962985518103,123.7049012004354,122.40047165537955,123.02120019750959,2575621.0
2016-07-25,136.55,136.85,136.15,136.5,3352353.0,0.0,1.0,122.84127888095016,123.1111608557893,122.4814362478313,122.7962985518103,3352353.0
2016-07-22,136.41,136.64,135.96,136.52,2627239.0,0.0,1.0,122.71533395935855,122.92224347340188,122.31051099709984,122.81429068346624,2627239.0
2016-07-21,136.76,137.14,135.47,136.07,4975126.0,0.0,1.0,123.03019626333754,123.37204676480046,121.86970377152923,122.40946772120752,4975126.0
2016-07-20,137.4,137.45,136.77,137.41,3092000.0,0.0,1.0,123.60594447632774,123.65092480546757,123.03919232916553,123.6149405421557,3092000.0
2016-07-19,136.07,137.05,135.56,136.98,3831522.0,0.0,1.0,122.40946772120752,123.29108217234874,121.95066836398098,123.22810971155292,3831522.0
2016-07-18,135.46,136.48,134.81,136.34,3727629.0,0.0,1.0,121.86070770570127,122.77830642015434,121.27596342688312,122.65236149856275,3727629.0
2016-07-15,135.12,135.59,134.65,134.78,5322755.0,0.0,1.0,121.55484146755023,121.9776565614649,121.13202637363558,121.2489752293992,5322755.0
2016-07-14,134.4,134.79,133.83,134.54,3122618.0,0.0,1.0,120.90712472793629,121.25797129522716,120.39434897574193,121.03306964952789,3122618.0
2016-07-13,134.84,135.2,133.1,133.56,4231757.0,0.0,1.0,121.30295162436704,121.626809994174,119.7376361703,120.15145519838669,4231757.0
